datetime,symbol,open,high,low,close,volume,day
2026-01-01 01:00:00,BINANCE:LINKUSD,12.1955813,12.6214987,12.1410095,12.5962544,40742.89999999994,1
2026-01-02 01:00:00,BINANCE:LINKUSD,12.5967709,13.4244705,12.5714907,13.2540503,103864.72999999994,2
2026-01-03 01:00:00,BINANCE:LINKUSD,13.2838081,13.3590333,12.9768948,13.2355029,50526.61000000009,3
2026-01-04 01:00:00,BINANCE:LINKUSD,13.2199479,13.5644845,13.210887,13.4108255,30486.430000000004,4
2026-01-05 01:00:00,BINANCE:LINKUSD,13.4630403,14.1126891,13.3859626,13.8980046,74397.92000000011,5
2026-01-06 01:00:00,BINANCE:LINKUSD,13.9237506,14.2041521,13.4816969,14.0260592,137066.31,6
2026-01-07 01:00:00,BINANCE:LINKUSD,14.0032287,14.0132762,13.3008362,13.4381103,56688.599999999904,7
2026-01-08 01:00:00,BINANCE:LINKUSD,13.4251742,13.5454121,13.026575,13.2004419,146623.19000000012,8
2026-01-09 01:00:00,BINANCE:LINKUSD,13.2150876,13.4317573,13.0280199,13.1150729,54857.00999999997,9
2026-01-10 01:00:00,BINANCE:LINKUSD,13.1279477,13.2333743,13.0552496,13.128592,25816.600000000013,10
2026-01-11 01:00:00,BINANCE:LINKUSD,13.1279357,13.3466497,13.0508224,13.1819737,35064.53000000005,11
2026-01-12 01:00:00,BINANCE:LINKUSD,13.180469,13.5029033,12.9328729,13.0693182,64269.49999999995,12
2026-01-13 01:00:00,BINANCE:LINKUSD,13.060629,14.1823529,13.0518186,14.0533857,123646.66999999997,13
2026-01-14 01:00:00,BINANCE:LINKUSD,14.0610329,14.3939992,13.8555829,14.1087638,90653.9699999999,14
2026-01-15 01:00:00,BINANCE:LINKUSD,14.092113,14.1927159,13.5533116,13.7890569,97244.09999999986,15
2026-01-16 01:00:00,BINANCE:LINKUSD,13.7859213,13.860589,13.4373353,13.7188203,54776.49000000005,16
2026-01-17 01:00:00,BINANCE:LINKUSD,13.7167783,13.8871729,13.628565,13.7333021,34105.48999999999,17
2026-01-18 01:00:00,BINANCE:LINKUSD,13.7321209,13.8737525,13.3059996,13.3247272,499247.7299999997,18
2026-01-19 01:00:00,BINANCE:LINKUSD,13.2614811,13.2614811,12.3841898,12.8766887,177212.1500000004,19
2026-01-20 01:00:00,BINANCE:LINKUSD,12.899118,12.899118,11.9862237,12.1116717,83851.07000000004,20
2026-01-21 01:00:00,BINANCE:LINKUSD,12.1252227,12.6533739,11.9110228,12.3901234,80183.6099999999,21
2026-01-22 01:00:00,BINANCE:LINKUSD,12.4082795,12.5680235,12.1133556,12.2420528,41048.209999999985,22
2026-01-23 01:00:00,BINANCE:LINKUSD,12.2500091,12.4826851,12.0295537,12.2124499,42322.910000000025,23
2026-01-24 01:00:00,BINANCE:LINKUSD,12.2103984,12.272711,12.1252075,12.190352,19951.239999999994,24
2026-01-25 01:00:00,BINANCE:LINKUSD,12.1917118,12.2033317,11.3615733,11.5162785,92015.15999999993,25
2026-01-26 01:00:00,BINANCE:LINKUSD,11.5060554,12.1104164,11.5060554,11.938283,54784.83000000005,26
2026-01-27 01:00:00,BINANCE:LINKUSD,11.9319976,12.1727736,11.8279775,12.0350124,57759.34999999999,27
2026-01-28 01:00:00,BINANCE:LINKUSD,12.0202632,12.0514251,11.6907704,11.8274559,60407.18000000002,28
2026-01-29 01:00:00,BINANCE:LINKUSD,11.8389831,11.8498117,10.8181511,11.0985137,130700.48,29
2026-01-30 01:00:00,BINANCE:LINKUSD,11.1170681,11.1427379,10.5041802,10.7795087,139538.36000000013,30
2026-01-31 01:00:00,BINANCE:LINKUSD,10.7718127,10.8152723,8.9916413,9.9846849,331698.6300000002,31
