datetime,symbol,open,high,low,close,volume,day
2025-06-01 02:00:00,BINANCE:LINKUSD,13.9675763,14.1295586,13.6051386,14.0668519,40595.15999999997,1
2025-06-02 02:00:00,BINANCE:LINKUSD,14.0537961,14.11912,13.6100171,14.095672,39167.94999999995,2
2025-06-03 02:00:00,BINANCE:LINKUSD,14.0796527,14.4563033,13.9981824,14.1180089,43625.65000000004,3
2025-06-04 02:00:00,BINANCE:LINKUSD,14.1228898,14.4675777,13.7218083,13.8421266,71691.93999999983,4
2025-06-05 02:00:00,BINANCE:LINKUSD,13.8338753,14.0345179,12.65592,12.9028482,81564.2100000001,5
2025-06-06 02:00:00,BINANCE:LINKUSD,12.8908053,13.6983574,12.8456568,13.5830163,57704.56999999998,6
2025-06-07 02:00:00,BINANCE:LINKUSD,13.5849392,14.0852671,13.4900283,13.8390758,25421.090000000004,7
2025-06-08 02:00:00,BINANCE:LINKUSD,13.8283912,13.9765476,13.571347,13.7316757,26485.93000000002,8
2025-06-09 02:00:00,BINANCE:LINKUSD,13.7389138,14.4060529,13.5598708,14.3485898,34701.74999999998,9
2025-06-10 02:00:00,BINANCE:LINKUSD,14.3438203,15.5256301,14.3355181,15.4366044,135602.04999999987,10
2025-06-11 02:00:00,BINANCE:LINKUSD,15.433187,15.6587791,14.7890904,14.8979496,122896.53000000009,11
2025-06-12 02:00:00,BINANCE:LINKUSD,14.8936295,14.9238202,13.8511209,13.9878197,71518.62000000008,12
2025-06-13 02:00:00,BINANCE:LINKUSD,13.9640441,13.9640441,12.7755856,13.4458931,112765.3599999999,13
2025-06-14 02:00:00,BINANCE:LINKUSD,13.4360105,13.4513657,12.8498149,13.1666983,42935.58000000008,14
2025-06-15 02:00:00,BINANCE:LINKUSD,13.1571943,13.3426854,13.0051824,13.2993722,44816.46999999999,15
2025-06-16 02:00:00,BINANCE:LINKUSD,13.2859456,14.1570757,13.1897977,13.5564884,128136.9599999999,16
2025-06-17 02:00:00,BINANCE:LINKUSD,13.5642477,13.7712501,12.8158086,12.9979722,94226.32999999994,17
2025-06-18 02:00:00,BINANCE:LINKUSD,13.005023,13.2169371,12.6511375,13.127523,47884.08999999996,18
2025-06-19 02:00:00,BINANCE:LINKUSD,13.1209013,13.3804245,12.9261136,13.0670317,24472.98000000002,19
2025-06-20 02:00:00,BINANCE:LINKUSD,13.0684045,13.2882546,12.3164913,12.5135294,64745.879999999976,20
2025-06-21 02:00:00,BINANCE:LINKUSD,12.500677,12.7391533,11.7093322,12.0044768,56808.30000000001,21
2025-06-22 02:00:00,BINANCE:LINKUSD,12.0576746,12.2152336,10.9602664,11.6712692,109449.95000000001,22
2025-06-23 02:00:00,BINANCE:LINKUSD,11.6583178,12.9337127,11.4253934,12.8334293,89206.68,23
2025-06-24 02:00:00,BINANCE:LINKUSD,12.8306813,13.7373308,12.8062313,13.4136312,128529.3100000001,24
2025-06-25 02:00:00,BINANCE:LINKUSD,13.4177746,13.5197254,13.0128211,13.1331941,68684.68999999993,25
2025-06-26 02:00:00,BINANCE:LINKUSD,13.1324162,13.5520061,12.8983875,12.9234449,36094.48000000001,26
2025-06-27 02:00:00,BINANCE:LINKUSD,12.9329341,13.2330374,12.744399,13.0564079,31979.429999999993,27
2025-06-28 02:00:00,BINANCE:LINKUSD,13.0559605,13.4443754,13.0309094,13.3963677,39206.18000000002,28
2025-06-29 02:00:00,BINANCE:LINKUSD,13.4071095,13.866875,13.2515472,13.7103344,30112.000000000004,29
2025-06-30 02:00:00,BINANCE:LINKUSD,13.7086646,13.7738231,13.1397146,13.3761426,43332.42000000004,30
